52,2008-02-07 00:07:25,116.70634,39.72277
52,2008-02-07 00:17:25,116.70634,39.72277
52,2008-02-07 00:27:25,116.70634,39.72277
52,2008-02-07 00:37:25,116.70634,39.72277
52,2008-02-07 00:57:25,116.70634,39.72277
52,2008-02-07 01:07:26,116.70634,39.72277
52,2008-02-07 01:17:26,116.70634,39.72277
52,2008-02-07 01:27:25,116.70634,39.72277
52,2008-02-07 01:37:25,116.70634,39.72277
52,2008-02-07 01:47:25,116.70634,39.72276
52,2008-02-07 01:57:25,116.70634,39.72276
52,2008-02-07 02:17:25,116.70634,39.72276
52,2008-02-07 02:27:25,116.70634,39.72276
52,2008-02-07 02:37:24,116.70635,39.72276
52,2008-02-07 02:47:24,116.70635,39.72276
52,2008-02-07 02:57:24,116.70635,39.72277
52,2008-02-07 03:07:24,116.70635,39.72277
52,2008-02-07 03:17:25,116.70635,39.72277
52,2008-02-07 03:27:25,116.70635,39.72277
52,2008-02-07 03:37:24,116.70635,39.72277
52,2008-02-07 03:47:24,116.70635,39.72277
52,2008-02-07 03:57:24,116.70635,39.72277
52,2008-02-07 04:17:24,116.70635,39.72276
52,2008-02-07 04:27:24,116.70635,39.72276
52,2008-02-07 04:37:24,116.70635,39.72277
52,2008-02-07 04:47:23,116.70635,39.72277
52,2008-02-07 04:57:23,116.70636,39.72277
52,2008-02-07 05:07:23,116.70635,39.72277
52,2008-02-07 05:17:24,116.70635,39.72277
52,2008-02-07 05:27:24,116.70636,39.72277
52,2008-02-07 05:37:23,116.70636,39.72277
52,2008-02-07 05:47:23,116.70636,39.72278
52,2008-02-07 05:57:23,116.70636,39.72277
52,2008-02-07 06:07:23,116.70635,39.72277
52,2008-02-07 06:17:24,116.70635,39.72278
52,2008-02-07 06:27:23,116.70635,39.72278
52,2008-02-07 06:37:23,116.70635,39.72278
52,2008-02-07 06:47:23,116.70634,39.72278
52,2008-02-07 06:57:23,116.70634,39.72278
52,2008-02-07 07:17:23,116.70634,39.72278
52,2008-02-07 07:27:23,116.70634,39.72279
52,2008-02-07 07:37:22,116.70634,39.72279
52,2008-02-07 07:47:22,116.70634,39.72278
52,2008-02-07 07:57:22,116.70634,39.72278
52,2008-02-07 08:07:22,116.70634,39.72278
52,2008-02-07 08:17:23,116.70634,39.72278
52,2008-02-07 08:27:23,116.70634,39.72278
52,2008-02-07 08:37:22,116.70634,39.72278
52,2008-02-07 08:47:22,116.70634,39.72278
52,2008-02-07 08:57:22,116.70634,39.72278
52,2008-02-07 09:07:22,116.70634,39.7228
52,2008-02-07 09:17:22,116.70634,39.72279
52,2008-02-07 09:27:22,116.70634,39.72278
52,2008-02-07 09:37:22,116.70634,39.72278
52,2008-02-07 09:47:22,116.70634,39.72278
52,2008-02-07 09:57:22,116.70634,39.72278
52,2008-02-07 10:07:21,116.70634,39.72278
52,2008-02-07 10:17:22,116.70633,39.72277
52,2008-02-07 10:27:22,116.70633,39.72277
52,2008-02-07 10:37:21,116.70633,39.72276
52,2008-02-07 10:47:21,116.70622,39.72247
52,2008-02-07 10:57:21,116.70621,39.72248
52,2008-02-07 11:07:21,116.70622,39.72252
52,2008-02-07 11:17:22,116.70624,39.72255
52,2008-02-07 11:27:22,116.70624,39.7228
52,2008-02-07 11:37:21,116.70627,39.72282
52,2008-02-07 11:47:21,116.7063,39.72282
52,2008-02-07 11:57:21,116.70631,39.72282
52,2008-02-07 12:07:21,116.70632,39.72281
52,2008-02-07 12:17:21,116.70633,39.7228
52,2008-02-07 12:27:21,116.70634,39.72279
52,2008-02-07 12:37:20,116.70635,39.72278
52,2008-02-07 12:47:20,116.70635,39.72276
52,2008-02-07 12:57:20,116.70634,39.72275
52,2008-02-07 13:07:20,116.70634,39.72274
52,2008-02-07 13:17:21,116.70634,39.72274
52,2008-02-07 13:27:21,116.70634,39.72273
52,2008-02-07 13:37:20,116.70634,39.72273
52,2008-02-07 13:47:20,116.70634,39.72273
52,2008-02-07 13:57:20,116.70634,39.72274
52,2008-02-07 14:07:20,116.70634,39.72274
52,2008-02-07 14:17:20,116.70633,39.72274
52,2008-02-07 14:27:20,116.70633,39.72274
52,2008-02-07 14:37:20,116.70633,39.72274
52,2008-02-07 14:47:20,116.70632,39.72274
52,2008-02-07 14:57:20,116.70632,39.72274
52,2008-02-07 15:07:20,116.70632,39.72274
52,2008-02-07 15:17:20,116.70632,39.72274
52,2008-02-07 15:27:20,116.70633,39.72274
52,2008-02-07 15:37:19,116.70631,39.72277
52,2008-02-07 15:47:19,116.7063,39.72279
52,2008-02-07 15:57:19,116.7063,39.7228
52,2008-02-07 16:07:19,116.70629,39.72282
52,2008-02-07 16:17:20,116.70629,39.72283
52,2008-02-07 16:27:20,116.7063,39.72283
52,2008-02-07 16:37:19,116.7063,39.72283
52,2008-02-07 16:47:19,116.70631,39.72282
52,2008-02-07 16:57:19,116.70631,39.72281
52,2008-02-07 17:07:19,116.70631,39.7228
52,2008-02-07 17:11:17,116.70631,39.7228
52,2008-02-07 17:17:19,116.70632,39.7228
52,2008-02-07 17:27:19,116.70632,39.7228
52,2008-02-07 17:37:19,116.70632,39.7228
52,2008-02-07 17:47:18,116.70633,39.7228
52,2008-02-07 17:57:18,116.70633,39.7228
52,2008-02-07 18:07:18,116.70633,39.7228
52,2008-02-07 18:17:19,116.70633,39.72279
52,2008-02-07 18:27:19,116.70633,39.72279
52,2008-02-07 18:37:18,116.70634,39.72279
52,2008-02-07 18:47:18,116.70634,39.72279
52,2008-02-07 18:57:18,116.70633,39.72279
52,2008-02-07 19:07:18,116.70633,39.72279
52,2008-02-07 19:17:19,116.70633,39.72279
52,2008-02-07 19:27:18,116.70633,39.72279
52,2008-02-07 19:37:18,116.70633,39.72279
52,2008-02-07 19:47:18,116.70634,39.72279
52,2008-02-07 19:57:18,116.70634,39.72279
52,2008-02-07 20:07:18,116.70634,39.72279
52,2008-02-07 20:17:18,116.70635,39.7228
52,2008-02-07 20:27:18,116.70635,39.7228
52,2008-02-07 20:37:17,116.70635,39.7228
52,2008-02-07 20:47:17,116.70636,39.7228
52,2008-02-07 20:57:17,116.70636,39.7228
52,2008-02-07 21:07:17,116.70636,39.7228
52,2008-02-07 21:17:18,116.70636,39.7228
52,2008-02-07 21:27:18,116.70637,39.7228
52,2008-02-07 21:37:17,116.70637,39.7228
52,2008-02-07 21:47:17,116.70637,39.7228
52,2008-02-07 21:57:17,116.70637,39.72279
52,2008-02-07 22:07:17,116.70637,39.72279
52,2008-02-07 22:17:17,116.70637,39.72278
52,2008-02-07 22:27:17,116.70637,39.72278
52,2008-02-07 22:37:17,116.70636,39.72277
52,2008-02-07 22:47:17,116.70612,39.72248
52,2008-02-07 22:57:17,116.70613,39.72249
52,2008-02-07 23:07:17,116.69411,39.78348
52,2008-02-07 23:17:17,116.69321,39.85203
52,2008-02-07 23:27:17,116.69754,39.83922
52,2008-02-07 23:37:16,116.69712,39.72334
52,2008-02-07 23:47:16,116.70642,39.72283
52,2008-02-07 23:57:16,116.7064,39.7228
